TagID,Date,Time,accX,accY,accZ,gyroX,gyroY,gyroZ,compX,compY,compZ,Activity,Depth,Temp. (?C),Metadata
02_S5,04/05/2023,16:59:23.500,0.0500,1.0190,0.0632,-0.3128,1.8845,-2.9221,245.9318,-50.9378,-19.9956,,,,
02_S5,04/05/2023,16:59:23.600,0.0493,1.0188,0.0642,-0.2899,1.8692,-2.8992,244.7642,-50.9378,-20.5795,,,,
02_S5,04/05/2023,16:59:23.700,0.0503,1.0198,0.0645,-0.3128,1.8539,-2.9068,246.2237,-51.2297,-19.9956,,,,
02_S5,04/05/2023,16:59:23.800,0.0505,1.0195,0.0659,-0.2975,1.8845,-2.8915,245.9318,-50.9378,-20.2876,,,,
02_S5,04/05/2023,16:59:23.900,0.0496,1.0200,0.0640,-0.3204,1.8616,-2.9068,244.6182,-51.9595,-20.4335,,,,
02_S5,04/05/2023,16:59:24.000,0.0508,1.0195,0.0645,-0.3281,1.8539,-2.9068,244.6182,-51.9595,-20.4335,Inactive,0,24.33,
02_S5,04/05/2023,16:59:24.100,0.0505,1.0193,0.0637,-0.3128,1.8692,-2.9068,245.6399,-51.2297,-20.5795,,,,
02_S5,04/05/2023,16:59:24.200,0.0491,1.0188,0.0637,-0.3281,1.8692,-2.9068,246.0778,-52.8352,-20.7254,,,,
02_S5,04/05/2023,16:59:24.300,0.0500,1.0195,0.0652,-0.3204,1.8997,-2.9068,245.6399,-49.1864,-20.5795,,,,
02_S5,04/05/2023,16:59:24.400,0.0498,1.0190,0.0649,-0.3128,1.8692,-2.8992,245.3480,-51.5216,-19.9956,,,,
02_S5,04/05/2023,16:59:24.500,0.0503,1.0188,0.0632,-0.3052,1.8616,-2.9068,245.3480,-51.5216,-19.9956,,,,
02_S5,04/05/2023,16:59:24.600,0.0503,1.0188,0.0635,-0.3128,1.8616,-2.9068,245.0561,-51.2297,-19.7037,,,,
02_S5,04/05/2023,16:59:24.700,0.0498,1.0198,0.0635,-0.3052,1.8997,-2.9144,245.9318,-50.9378,-18.5361,,,,
02_S5,04/05/2023,16:59:24.800,0.0498,1.0188,0.0645,-0.3128,1.9073,-2.8992,246.0778,-50.4999,-20.4335,,,,
02_S5,04/05/2023,16:59:24.900,0.0500,1.0190,0.0637,-0.2975,1.8997,-2.8915,245.6399,-52.1054,-20.2876,,,,
02_S5,04/05/2023,16:59:25.000,0.0500,1.0193,0.0642,-0.2975,1.8692,-2.9144,245.4940,-49.9161,-18.9740,Inactive,0,24.33,
02_S5,04/05/2023,16:59:25.100,0.0500,1.0188,0.0640,-0.3052,1.8692,-2.9068,245.4940,-49.9161,-18.9740,,,,
02_S5,04/05/2023,16:59:25.200,0.0496,1.0190,0.0637,-0.2975,1.8768,-2.8992,245.3480,-52.1054,-20.8714,,,,
02_S5,04/05/2023,16:59:25.300,0.0498,1.0198,0.0649,-0.3128,1.8539,-2.8992,245.6399,-51.2297,-20.8714,,,,
02_S5,04/05/2023,16:59:25.400,0.0508,1.0190,0.0645,-0.3281,1.8692,-2.9068,245.4940,-50.2080,-20.7254,,,,
02_S5,04/05/2023,16:59:25.500,0.0503,1.0190,0.0645,-0.3204,1.8616,-2.9068,246.6616,-49.9161,-20.1416,,,,
02_S5,04/05/2023,16:59:25.600,0.0498,1.0190,0.0649,-0.3052,1.8768,-2.8763,246.6616,-49.9161,-20.1416,,,,
02_S5,04/05/2023,16:59:25.700,0.0498,1.0190,0.0640,-0.2975,1.8539,-2.8915,245.4940,-50.4999,-20.1416,,,,
02_S5,04/05/2023,16:59:25.800,0.0496,1.0186,0.0632,-0.3052,1.8387,-2.8992,244.6182,-51.3757,-19.5578,,,,
02_S5,04/05/2023,16:59:25.900,0.0505,1.0193,0.0645,-0.3128,1.8387,-2.8915,245.9318,-51.5216,-18.8280,,,,
02_S5,04/05/2023,16:59:26.000,0.0508,1.0186,0.0645,-0.3128,1.8463,-2.8915,246.3697,-51.6676,-19.8497,Inactive,0,24.29,
02_S5,04/05/2023,16:59:26.100,0.0500,1.0193,0.0635,-0.3433,1.8387,-2.9068,246.3697,-51.6676,-19.8497,,,,
02_S5,04/05/2023,16:59:26.200,0.0505,1.0190,0.0637,-0.3204,1.8539,-2.9221,245.7859,-51.9595,-19.8497,,,,
02_S5,04/05/2023,16:59:26.300,0.0503,1.0186,0.0642,-0.3204,1.8768,-2.9221,245.6399,-50.9378,-19.9956,,,,
02_S5,04/05/2023,16:59:26.400,0.0505,1.0190,0.0652,-0.3052,1.8768,-2.9221,245.7859,-51.6676,-19.2659,,,,
02_S5,04/05/2023,16:59:26.500,0.0503,1.0188,0.0640,-0.3357,1.8539,-2.9297,245.3480,-50.3540,-17.9523,,,,
02_S5,04/05/2023,16:59:26.600,0.0498,1.0186,0.0637,-0.3204,1.8997,-2.9373,245.3480,-50.3540,-17.9523,,,,
02_S5,04/05/2023,16:59:26.700,0.0498,1.0186,0.0635,-0.3128,1.8616,-2.9526,245.3480,-50.3540,-17.9523,,,,
02_S5,04/05/2023,16:59:26.800,0.0503,1.0195,0.0649,-0.2975,1.8463,-2.9297,244.9101,-51.3757,-21.0173,,,,
02_S5,04/05/2023,16:59:26.900,0.0500,1.0190,0.0627,-0.3128,1.8845,-2.9297,246.3697,-51.3757,-20.1416,,,,
02_S5,04/05/2023,16:59:27.000,0.0503,1.0190,0.0630,-0.2975,1.8845,-2.9221,244.9101,-50.7919,-20.7254,Inactive,0,24.32,
02_S5,04/05/2023,16:59:27.100,0.0505,1.0195,0.0640,-0.3281,1.8768,-2.9526,245.3480,-50.9378,-20.2876,,,,
