TagID;Date;Time;accX;accY;accZ;gyroX;gyroY;gyroZ;compX;compY;compZ;Activity;Depth;Temp. (?C);Metadata
04_S10;04/05/2023;16:19:39.000;-0.4604;-0.0181;0.9309;-12.436;850.143;231.781;112.384;-348.829;147.413;Inactive;0;23.23;
04_S10;04/05/2023;16:19:39.100;-0.7251;0.0020;0.6707;-23.499;1.572.876;177.460;112.384;-348.829;147.413;;;;
04_S10;04/05/2023;16:19:39.200;-0.7773;-0.0405;0.6709;-72.479;492.783;-118.027;125.520;-321.098;81.734;;;;
04_S10;04/05/2023;16:19:39.300;-0.8181;-0.0635;0.5862;-76.675;618.820;-180.206;137.196;-297.745;49.624;;;;
04_S10;04/05/2023;16:19:39.400;-0.8977;-0.0735;0.4180;-23.117;906.219;-55.695;156.170;-267.095;0.7298;;;;
04_S10;04/05/2023;16:19:39.500;-0.9451;-0.0608;0.3057;-15.564;767.746;82.474;131.358;-256.878;-40.867;;;;
04_S10;04/05/2023;16:19:39.600;-0.9695;-0.0549;0.2019;-56.839;778.732;82.855;131.358;-256.878;-40.867;;;;
04_S10;04/05/2023;16:19:39.700;-0.9688;-0.0051;-0.0403;-94.376;1.184.082;130.157;121.141;-264.176;-100.708;;;;
04_S10;04/05/2023;16:19:39.800;-0.9624;-0.0002;-0.1765;-48.828;859.299;77.820;121.141;-290.448;-176.604;;;;
04_S10;04/05/2023;16:19:39.900;-0.9260;0.0002;-0.1997;-38.834;527.420;150.604;121.141;-299.205;-208.714;;;;
04_S10;04/05/2023;16:19:40.000;-0.8706;0.0481;-0.4146;-71.793;1.054.153;196.533;100.708;-357.586;-261.257;Inactive;0;23.22;
04_S10;04/05/2023;16:19:40.100;-0.8054;0.0859;-0.5891;-109.863;876.236;128.403;100.708;-357.586;-261.257;;;;
04_S10;04/05/2023;16:19:40.200;-0.7402;0.0771;-0.6885;12.741;651.627;-0.4044;86.113;-375.101;-296.286;;;;
04_S10;04/05/2023;16:19:40.300;-0.6829;0.0603;-0.6973;74.005;510.483;16.174;97.789;-401.372;-316.719;;;;
04_S10;04/05/2023;16:19:40.400;-0.5940;0.1157;-0.7532;-62.485;558.548;106.659;91.951;-445.158;-328.396;;;;
04_S10;04/05/2023;16:19:40.500;-0.5476;0.0986;-0.7893;-119.476;390.320;44.556;84.653;-469.971;-341.531;;;;
04_S10;04/05/2023;16:19:40.600;-0.4885;0.1470;-0.8462;0.4807;291.977;25.940;84.653;-469.971;-341.531;;;;
04_S10;04/05/2023;16:19:40.700;-0.4768;0.0752;-0.8655;58.441;293.961;-53.329;89.032;-480.187;-334.234;;;;
04_S10;04/05/2023;16:19:40.800;-0.4426;0.0618;-0.9048;29.297;334.854;-27.466;89.032;-497.702;-348.829;;;;
04_S10;04/05/2023;16:19:40.900;-0.3384;0.0500;-0.9172;184.097;551.071;-0.5493;96.329;-516.676;-370.722;;;;
04_S10;04/05/2023;16:19:41.000;-0.2422;0.0310;-0.9656;187.912;543.900;-32.272;105.087;-554.624;-376.560;Inactive;0;23.24;
04_S10;04/05/2023;16:19:41.100;-0.2266;0.0369;-0.9468;-73.242;179.520;69.351;105.087;-554.624;-376.560;;;;
04_S10;04/05/2023;16:19:41.200;-0.1948;0.0515;-0.9583;-115.891;209.656;164.719;108.006;-563.381;-370.722;;;;
04_S10;04/05/2023;16:19:41.300;-0.1284;0.0815;-0.9714;-93.155;391.846;31.128;94.870;-585.274;-366.344;;;;
04_S10;04/05/2023;16:19:41.400;-0.1438;0.0833;-0.9546;21.896;-52.643;-75.607;86.113;-582.355;-380.939;;;;
04_S10;04/05/2023;16:19:41.500;-0.0298;0.0383;-0.9773;137.634;679.626;-229.340;86.113;-582.355;-380.939;;;;
04_S10;04/05/2023;16:19:41.600;0.1343;-0.0205;-0.9802;193.634;869.141;-71.793;108.006;-624.681;-370.722;;;;
04_S10;04/05/2023;16:19:41.700;0.2190;0.0098;-0.9355;-0.6104;606.766;34.332;113.844;-668.467;-364.884;;;;
04_S10;04/05/2023;16:19:41.800;0.3330;0.0088;-0.9180;-61.798;817.719;70.038;113.844;-718.092;-329.855;;;;
04_S10;04/05/2023;16:19:41.900;0.4634;0.0088;-0.8689;-39.291;695.114;0.2136;115.303;-760.418;-310.881;;;;
04_S10;04/05/2023;16:19:42.000;0.5686;-0.0034;-0.8262;-84.534;827.103;-48.141;115.303;-760.418;-310.881;Inactive;0;23.22;
04_S10;04/05/2023;16:19:42.100;0.6516;0.0415;-0.7415;37.994;626.755;47.607;106.546;-792.528;-278.771;;;;
04_S10;04/05/2023;16:19:42.200;0.7227;0.0234;-0.6833;-0.0381;555.191;35.324;97.789;-804.204;-246.662;;;;
04_S10;04/05/2023;16:19:42.300;0.7817;0.0259;-0.6069;-34.637;436.630;0.7629;113.844;-826.097;-210.173;;;;
04_S10;04/05/2023;16:19:42.400;0.8411;0.0144;-0.5576;-0.3738;682.449;28.381;106.546;-842.152;-170.766;;;;
04_S10;04/05/2023;16:19:42.500;0.8789;0.0183;-0.4529;-11.520;803.757;20.905;106.546;-842.152;-170.766;;;;
04_S10;04/05/2023;16:19:42.600;0.9587;0.0115;-0.2937;-20.142;814.667;0.7858;125.520;-872.803;-122.601;;;;
04_S10;04/05/2023;16:19:42.700;0.9985;0.0293;-0.1377;-0.9460;1.044.922;-30.518;105.087;-878.641;-70.058;;;;
04_S10;04/05/2023;16:19:42.800;10.122;0.0017;-0.0100;-36.774;635.757;-119.629;112.384;-865.505;-18.974;;;;
04_S10;04/05/2023;16:19:42.900;10.076;0.0422;0.0344;-49.057;214.005;11.978;103.627;-859.667;-10.217;;;;
04_S10;04/05/2023;16:19:43.000;10.002;0.0288;0.0828;-79.956;287.933;26.398;103.627;-859.667;-10.217;Inactive;0;23.25;
04_S10;04/05/2023;16:19:43.100;10.059;0.0300;0.2275;-29.907;738.449;-29.602;113.844;-855.288;17.514;;;;
04_S10;04/05/2023;16:19:43.200;0.9412;0.0283;0.3445;-34.714;1.081.238;0.8621;105.087;-826.097;78.815;;;;
04_S10;04/05/2023;16:19:43.300;0.9207;0.0444;0.4209;54.855;255.280;-55.237;105.087;-799.826;108.006;;;;
04_S10;04/05/2023;16:19:43.400;0.9258;0.0740;0.4539;142.059;146.332;-101.471;86.113;-804.204;100.708;;;;
04_S10;04/05/2023;16:19:43.500;0.9272;0.0681;0.4639;170.898;237.122;-157.318;86.113;-804.204;100.708;;;;
04_S10;04/05/2023;16:19:43.600;0.8796;0.1416;0.5413;54.016;296.402;-184.555;86.113;-783.771;112.384;;;;
04_S10;04/05/2023;16:19:43.700;0.8081;0.1411;0.6152;-62.027;701.294;-41.199;77.355;-757.499;129.899;;;;
04_S10;04/05/2023;16:19:43.800;0.7678;0.1174;0.6985;-124.969;446.472;26.779;74.436;-742.904;156.170;;;;
04_S10;04/05/2023;16:19:43.900;0.7378;0.1204;0.7097;-34.561;278.473;62.256;80.274;-731.228;179.523;;;;
04_S10;04/05/2023;16:19:44.000;0.6980;0.1050;0.7705;-91.248;422.974;62.485;80.274;-731.228;179.523;Inactive;0;23.23;
04_S10;04/05/2023;16:19:44.100;0.6199;0.0884;0.8367;-62.714;611.572;47.607;89.032;-702.037;197.037;;;;
04_S10;04/05/2023;16:19:44.200;0.5061;0.0981;0.8853;71.640;748.291;30.060;83.194;-675.765;197.037;;;;
04_S10;04/05/2023;16:19:44.300;0.4285;0.1106;0.9373;23.727;535.049;14.725;89.032;-634.898;208.714;;;;
04_S10;04/05/2023;16:19:44.400;0.3755;0.1052;0.9846;37.766;394.135;-29.526;74.436;-617.384;214.552;;;;
04_S10;04/05/2023;16:19:44.500;0.2935;0.0999;10.032;-18.997;521.011;-13.809;74.436;-617.384;214.552;;;;
04_S10;04/05/2023;16:19:44.600;0.2004;0.0938;10.227;-63.782;530.396;13.809;94.870;-585.274;214.552;;;;
04_S10;04/05/2023;16:19:44.700;0.1130;0.0798;0.9978;-40.741;647.354;52.032;86.113;-541.488;223.309;;;;
04_S10;04/05/2023;16:19:44.800;0.0161;0.1001;10.522;-0.0687;485.687;29.068;93.410;-528.352;216.011;;;;
04_S10;04/05/2023;16:19:44.900;-0.0701;0.1025;10.203;93.460;544.891;-56.152;75.896;-481.647;189.740;;;;
04_S10;04/05/2023;16:19:45.000;-0.1836;0.1233;10.266;130.157;571.518;-147.171;75.896;-481.647;189.740;Inactive;0;23.27;
04_S10;04/05/2023;16:19:45.100;-0.2598;0.1467;10.049;90.790;516.739;-72.021;87.572;-452.456;189.740;;;;
04_S10;04/05/2023;16:19:45.200;-0.3435;0.1523;0.9656;12.436;726.776;0.0610;71.517;-418.887;162.008;;;;
04_S10;04/05/2023;16:19:45.300;-0.5200;0.1562;0.8447;65.384;1.074.448;-0.2441;84.653;-382.398;119.682;;;;
04_S10;04/05/2023;16:19:45.400;-0.6125;0.1687;0.8003;89.569;683.823;0.6638;75.896;-353.208;84.653;;;;
04_S10;04/05/2023;16:19:45.500;-0.6890;0.1741;0.7512;77.515;728.378;31.128;75.896;-353.208;84.653;;;;
04_S10;04/05/2023;16:19:45.600;-0.8206;0.1914;0.5129;166.168;1.388.245;-0.8698;75.896;-318.179;20.434;;;;
04_S10;04/05/2023;16:19:45.700;-0.9053;0.2197;0.3550;17.014;894.547;-94.986;71.517;-290.448;-56.922;;;;
04_S10;04/05/2023;16:19:45.800;-0.9138;0.1831;0.3452;-107.422;344.543;-66.528;87.572;-291.907;-70.058;;;;
04_S10;04/05/2023;16:19:45.900;-0.9302;0.1553;0.2776;-75.226;544.434;-52.261;87.572;-291.907;-70.058;;;;
04_S10;04/05/2023;16:19:46.000;-0.9670;0.1553;0.1204;50.049;821.381;-42.419;78.815;-303.583;-96.329;Inactive;0;23.28;
